workerid,proliferate.condition,accuracy,coding,failed_audio,failed_images,failed_video,internal_node_id,lex_code,response,result,rt,sib_code,slider_start,spk,stimulus,success,time_elapsed,timeout,trial_index,trial_type,triplet_id,error
901,list3,,,,,,0.0-6.0-0.13,neutral,3870,,5360,control,5000,246,audio/246_CN15.wav,,119070,,32,audio-slider-response,15,
901,list3,,,,,,0.0-6.0-1.13,,,,,,,,,,119575,,33,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.14,neutral,5703,,5240,control,5000,723,audio/723_CN10.wav,,124811,,34,audio-slider-response,10,
901,list3,,,,,,0.0-6.0-1.14,,,,,,,,,,125318,,35,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.15,neutral,3856,,4000,high,5000,246,audio/246_SN21_high.wav,,129312,,36,audio-slider-response,21,
901,list3,,,,,,0.0-6.0-1.15,,,,,,,,,,129825,,37,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.16,neutral,5524,,4131,mid,5000,246,audio/246_SN3_mid.wav,,133950,,38,audio-slider-response,3,
901,list3,,,,,,0.0-6.0-1.16,,,,,,,,,,134458,,39,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.17,neutral,9204,,6661,control,5000,723,audio/723_CN20.wav,,141110,,40,audio-slider-response,20,
901,list3,,,,,,0.0-6.0-1.17,,,,,,,,,,141626,,41,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.18,neutral,8267,,3451,mid,5000,723,audio/723_SN3_mid.wav,,145073,,42,audio-slider-response,3,
901,list3,,,,,,0.0-6.0-1.18,,,,,,,,,,145579,,43,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.19,neutral,8019,,3931,low,5000,246,audio/246_SN18_low.wav,,149517,,44,audio-slider-response,18,
901,list3,,,,,,0.0-6.0-1.19,,,,,,,,,,150031,,45,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.20,neutral,8487,,5360,control,5000,723,audio/723_CN7.wav,,155396,,46,audio-slider-response,7,
901,list3,,,,,,0.0-6.0-1.20,,,,,,,,,,155910,,47,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.21,neutral,6695,,2829,control,5000,723,audio/723_CN1.wav,,158749,,48,audio-slider-response,1,
901,list3,,,,,,0.0-6.0-1.21,,,,,,,,,,159256,,49,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.22,neutral,6999,,3229,control,5000,246,audio/246_CN9.wav,,162483,,50,audio-slider-response,9,
901,list3,,,,,,0.0-6.0-1.22,,,,,,,,,,162995,,51,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.23,neutral,6709,,2659,mid,5000,246,audio/246_SN13_mid.wav,,165650,,52,audio-slider-response,13,
901,list3,,,,,,0.0-6.0-1.23,,,,,,,,,,166162,,53,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.24,neutral,6585,,9491,control,5000,246,audio/246_CN16.wav,,175653,,54,audio-slider-response,16,
901,list3,,,,,,0.0-6.0-1.24,,,,,,,,,,176158,,55,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.25,neutral,6626,,4112,control,5000,246,audio/246_CN20.wav,,180277,,56,audio-slider-response,20,
901,list3,,,,,,0.0-6.0-1.25,,,,,,,,,,180782,,57,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.26,neutral,6985,,3339,high,5000,723,audio/723_SN10_high.wav,,184128,,58,audio-slider-response,10,
901,list3,,,,,,0.0-6.0-1.26,,,,,,,,,,184643,,59,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.27,neutral,7219,,2341,high,5000,723,audio/723_SN2_high.wav,,186980,,60,audio-slider-response,2,
901,list3,,,,,,0.0-6.0-1.27,,,,,,,,,,187493,,61,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.28,neutral,5000,,2000,control,5000,723,audio/723_CN17.wav,,189494,,62,audio-slider-response,17,
901,list3,,,,,,0.0-6.0-1.28,,,,,,,,,,190004,,63,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.29,neutral,5000,,2501,control,5000,246,audio/246_CN3.wav,,192507,,64,audio-slider-response,3,
901,list3,,,,,,0.0-6.0-1.29,,,,,,,,,,193018,,65,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.30,neutral,6902,,3379,control,5000,246,audio/246_CN17.wav,,196404,,66,audio-slider-response,17,
901,list3,,,,,,0.0-6.0-1.30,,,,,,,,,,196909,,67,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.31,neutral,,,,control,5000,723,audio/723_CN14.wav,,206920,,68,audio-slider-response,14,
901,list3,,,,,,0.0-6.0-1.31,,,,,,,,,,207421,,69,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.32,neutral,6654,,4029,control,5000,723,audio/723_CN2.wav,,211456,,70,audio-slider-response,2,
901,list3,,,,,,0.0-6.0-1.32,,,,,,,,,,211972,,71,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.33,neutral,5000,,1861,low,5000,723,audio/723_SN15_low.wav,,213836,,72,audio-slider-response,15,
901,list3,,,,,,0.0-6.0-1.33,,,,,,,,,,214349,,73,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.34,neutral,7136,,3008,low,5000,246,audio/246_SN20_low.wav,,217366,,74,audio-slider-response,20,
901,list3,,,,,,0.0-6.0-1.34,,,,,,,,,,217868,,75,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.35,neutral,,,,control,5000,723,audio/723_CN19.wav,,227882,,76,audio-slider-response,19,
901,list3,,,,,,0.0-6.0-1.35,,,,,,,,,,228384,,77,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.36,neutral,,,,low,5000,723,audio/723_SN20_low.wav,,238386,,78,audio-slider-response,20,
901,list3,,,,,,0.0-6.0-1.36,,,,,,,,,,238895,,79,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.37,neutral,,,,control,5000,723,audio/723_CN9.wav,,248903,,80,audio-slider-response,9,
901,list3,,,,,,0.0-6.0-1.37,,,,,,,,,,249419,,81,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.38,neutral,,,,high,5000,246,audio/246_SN10_high.wav,,259431,,82,audio-slider-response,10,
901,list3,,,,,,0.0-6.0-1.38,,,,,,,,,,259947,,83,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.39,neutral,,,,low,5000,723,audio/723_SN5_low.wav,,269949,,84,audio-slider-response,5,
901,list3,,,,,,0.0-6.0-1.39,,,,,,,,,,270455,,85,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.40,neutral,7178,,8531,mid,5000,723,audio/723_SN14_mid.wav,,278979,,86,audio-slider-response,14,
901,list3,,,,,,0.0-6.0-1.40,,,,,,,,,,279494,,87,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.41,neutral,,,,control,5000,723,audio/723_CN21.wav,,289497,,88,audio-slider-response,21,
901,list3,,,,,,0.0-6.0-1.41,,,,,,,,,,290012,,89,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.42,neutral,,,,low,5000,246,audio/246_SN9_low.wav,,300023,,90,audio-slider-response,9,
901,list3,,,,,,0.0-6.0-1.42,,,,,,,,,,300534,,91,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.43,neutral,7550,,3680,control,5000,246,audio/246_CN10.wav,,304218,,92,audio-slider-response,10,
901,list3,,,,,,0.0-6.0-1.43,,,,,,,,,,304726,,93,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.44,neutral,7357,,3072,low,5000,723,audio/723_SN18_low.wav,,307794,,94,audio-slider-response,18,
901,list3,,,,,,0.0-6.0-1.44,,,,,,,,,,308310,,95,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.45,neutral,7536,,4499,control,5000,246,audio/246_CN5.wav,,312812,,96,audio-slider-response,5,
901,list3,,,,,,0.0-6.0-1.45,,,,,,,,,,313316,,97,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.46,neutral,7192,,3469,control,5000,246,audio/246_CN14.wav,,316787,,98,audio-slider-response,14,
901,list3,,,,,,0.0-6.0-1.46,,,,,,,,,,317301,,99,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.47,neutral,7136,,4149,mid,5000,246,audio/246_SN8_mid.wav,,321454,,100,audio-slider-response,8,
901,list3,,,,,,0.0-6.0-1.47,,,,,,,,,,321966,,101,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.48,neutral,2588,,2611,control,5000,723,audio/723_CN13.wav,,324572,,102,audio-slider-response,13,
901,list3,,,,,,0.0-6.0-1.48,,,,,,,,,,325079,,103,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.49,neutral,8418,,3221,control,5000,723,audio/723_CN4.wav,,328309,,104,audio-slider-response,4,
901,list3,,,,,,0.0-6.0-1.49,,,,,,,,,,328824,,105,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.50,neutral,,,,control,5000,246,audio/246_CN8.wav,,338828,,106,audio-slider-response,8,
901,list3,,,,,,0.0-6.0-1.50,,,,,,,,,,339331,,107,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.51,neutral,,,,high,5000,246,audio/246_SN2_high.wav,,349336,,108,audio-slider-response,2,
901,list3,,,,,,0.0-6.0-1.51,,,,,,,,,,349851,,109,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.52,neutral,,,,control,5000,723,audio/723_CN15.wav,,359861,,110,audio-slider-response,15,
901,list3,,,,,,0.0-6.0-1.52,,,,,,,,,,360371,,111,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.53,neutral,,,,high,5000,246,audio/246_SN16_high.wav,,370382,,112,audio-slider-response,16,
901,list3,,,,,,0.0-6.0-1.53,,,,,,,,,,370894,,113,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.54,neutral,,,,control,5000,246,audio/246_CN21.wav,,380908,,114,audio-slider-response,21,
901,list3,,,,,,0.0-6.0-1.54,,,,,,,,,,381412,,115,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.55,neutral,,,,high,5000,246,audio/246_SN17_high.wav,,391421,,116,audio-slider-response,17,
901,list3,,,,,,0.0-6.0-1.55,,,,,,,,,,391936,,117,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.56,neutral,6943,,2171,control,5000,723,audio/723_CN3.wav,,394106,,118,audio-slider-response,3,
901,list3,,,,,,0.0-6.0-1.56,,,,,,,,,,394607,,119,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.57,neutral,,,,control,5000,723,audio/723_CN18.wav,,404619,,120,audio-slider-response,18,
901,list3,,,,,,0.0-6.0-1.57,,,,,,,,,,405134,,121,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.58,neutral,,,,mid,5000,723,audio/723_SN1_mid.wav,,415140,,122,audio-slider-response,1,
901,list3,,,,,,0.0-6.0-1.58,,,,,,,,,,415654,,123,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.59,neutral,,,,mid,5000,723,audio/723_SN8_mid.wav,,425669,,124,audio-slider-response,8,
901,list3,,,,,,0.0-6.0-1.59,,,,,,,,,,426177,,125,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.60,neutral,7302,,5069,high,5000,723,audio/723_SN16_high.wav,,431245,,126,audio-slider-response,16,
901,list3,,,,,,0.0-6.0-1.60,,,,,,,,,,431760,,127,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.61,neutral,7219,,5061,high,5000,246,audio/246_SN4_high.wav,,436821,,128,audio-slider-response,4,
901,list3,,,,,,0.0-6.0-1.61,,,,,,,,,,437337,,129,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.62,neutral,2367,,7040,control,5000,723,audio/723_CN5.wav,,444374,,130,audio-slider-response,5,
901,list3,,,,,,0.0-6.0-1.62,,,,,,,,,,444890,,131,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.63,neutral,2009,,8381,control,5000,246,audio/246_CN7.wav,,453279,,132,audio-slider-response,7,
901,list3,,,,,,0.0-6.0-1.63,,,,,,,,,,453788,,133,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.64,neutral,6985,,7160,control,5000,246,audio/246_CN1.wav,,460945,,134,audio-slider-response,1,
901,list3,,,,,,0.0-6.0-1.64,,,,,,,,,,461454,,135,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.65,neutral,2326,,5251,mid,5000,246,audio/246_SN7_mid.wav,,466704,,136,audio-slider-response,7,
901,list3,,,,,,0.0-6.0-1.65,,,,,,,,,,467214,,137,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.66,neutral,1733,,4349,control,5000,246,audio/246_CN18.wav,,471566,,138,audio-slider-response,18,
901,list3,,,,,,0.0-6.0-1.66,,,,,,,,,,472073,,139,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.67,neutral,1678,,9709,control,5000,246,audio/246_CN19.wav,,481788,,140,audio-slider-response,19,
901,list3,,,,,,0.0-6.0-1.67,,,,,,,,,,482301,,141,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.68,neutral,8156,,8339,mid,5000,246,audio/246_SN1_mid.wav,,490649,,142,audio-slider-response,1,
901,list3,,,,,,0.0-6.0-1.68,,,,,,,,,,491157,,143,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.69,neutral,1775,,7168,control,5000,246,audio/246_CN2.wav,,498320,,144,audio-slider-response,2,
901,list3,,,,,,0.0-6.0-1.69,,,,,,,,,,498825,,145,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.70,neutral,6006,,7189,mid,5000,246,audio/246_SN14_mid.wav,,506015,,146,audio-slider-response,14,
901,list3,,,,,,0.0-6.0-1.70,,,,,,,,,,506524,,147,html-keyboard-response,,
901,list3,,,,,,0.0-6.0-0.71,neutral,2037,,5512,control,5000,723,audio/723_CN16.wav,,512030,,148,audio-slider-response,16,
901,list3,,,,,,0.0-6.0-1.71,,,,,,,,,,512542,,149,html-keyboard-response,,
901,list3,,,,,,0.0-7.0,,0,,5813,,,,"<p><font size='3'>You have completed the listening trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",,518359,,150,html-button-response,,
901,list3,,POSITIVE,,,,0.0-8.0-0.0,,2023,,8902,,5000,,Some types of work are just not appropriate for women.<br><br>,,527266,,151,html-slider-response,,
901,list3,,POSITIVE,,,,0.0-8.0-0.1,,5924,,6352,,5000,,Girls should be protected and watched over more than boys.<br><br>,,533621,,152,html-slider-response,,
901,list3,,POSITIVE,,,,0.0-8.0-0.2,,7481,,8905,,5000,,Mothers should work only if necessary.<br><br>,,542531,,153,html-slider-response,,
901,list3,,POSITIVE,,,,0.0-8.0-0.3,,1554,,9552,,5000,,"For many important jobs, it is better to choose men instead of women.<br><br>",,552085,,154,html-slider-response,,
901,list3,,NEGATIVE,,,,0.0-8.0-0.4,,2050,,4354,,5000,,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,,556440,,155,html-slider-response,,
901,list3,,POSITIVE,,,,0.0-8.0-0.5,,7605,,12456,,5000,,Mothers should make most decisions about how children are brought up.<br><br>,,568897,,156,html-slider-response,,
901,list3,,POSITIVE,,,,0.0-8.0-0.6,,2133,,4158,,5000,,A father’s major responsibility is to provide financially for his children.<br><br>,,573057,,157,html-slider-response,,
901,list3,,NEGATIVE,,,,0.0-8.0-0.7,,7288,,7304,,5000,,Tasks around the house should not be assigned by sex.<br><br>,,580363,,158,html-slider-response,,
901,list3,,POSITIVE,,,,0.0-8.0-0.8,,2615,,9369,,5000,,Men are more sexual than women.<br><br>,,589733,,159,html-slider-response,,
901,list3,,NEGATIVE,,,,0.0-8.0-0.9,,1830,,6095,,5000,,People can be both aggressive and nurturing regardless of sex.<br><br>,,595829,,160,html-slider-response,,
901,list3,,NEGATIVE,,,,0.0-8.0-0.10,,8226,,12874,,5000,,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,608704,,161,html-slider-response,,
901,list3,,POSITIVE,,,,0.0-8.0-0.11,,1265,,6217,,5000,,Only some types of work are appropriate for both men and women.<br><br>,,614922,,162,html-slider-response,,
901,list3,,NEGATIVE,,,,0.0-8.0-0.12,,1788,,3658,,5000,,People should be treated the same regardless of their sex.<br><br>,,618581,,163,html-slider-response,,
901,list3,,,,,,0.0-9.0,,0,,3981,,,,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. If you do not wish to answer a question, please leave it blank. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",,622563,,164,html-button-response,,
901,list3,[],,,,,0.0-10.0,,"{'age': '45', 'race': 'white', 'P0_Q0': None, 'enjoy': '', 'gender': 'male', 'region': 'West - AK, CA, CO, HI, ID, MT, NV, OR, UT, WA, WY', 'correct': 'Yes', 'payment': '', 'comments': 'thank you', 'language': 'english', 'education': 'Graduated college', 'political': 'Somewhat Conservative'}",,211025,,,,,,833722,,165,survey,,
901,list3,,,,,,0.0-11.0,,0,,1740,,,,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,,835467,,166,html-button-response,,
926,list3,,,[],[],[],0.0-0.0,,,,,,,,,True,1325,False,0,preload,,
926,list3,,,,,,0.0-1.0,,0,,148212,,,,"<p><font size='3'>DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive speech. We are interested in how people make use of varying properties of language to infer social information about a speaker. In this study, you will hear spoken sentences, and you will be asked to make simple decisions about the sentences you hear. Following this, you will be asked to complete a short questionnaire, where you will indicate on a sliding scale how much you agree or disagree with a series of statements. You will also be asked to complete an optional demographic survey. <br><br>TIME INVOLVEMENT: Your participation will take approximately 10 to 20 minutes. <br><br>RISKS AND BENEFITS: The foreseeable risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. There are no known benefits to you for participating in this study, and we cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive spoken language. <br><br>PAYMENT: You will be paid at the posted rate. <br><br>PARTICIPANT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. The alternative is not to participate. You have the right to refuse to answer particular questions. The results of this research study may be presented at scientific or professional meetings or published in scientific journals. Your individual privacy will be maintained in all published and written data resulting from the study. In accordance with scientific norms, the data from this study may be used or shared with other researchers for future research (after removing personally identifying information) without additional consent from you. <br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Grace Brown at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA. <br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please click the 'Continue' button. </font></p>",,149538,,1,html-button-response,,
926,list3,,,,,,0.0-2.0,,0,,2901,,,,"<p><font size='3'>This study requires you to listen to audio clips. To ensure you can adequately hear the audio presented in this study, the next page will have an audio attention check. Please wear headphones, and be prepared to adjust the volume on your device if necessary. <br><br> When you are ready to begin the audio attention check, click 'Start'. </font></p>",,152440,,2,html-button-response,,
926,list3,,,,,,0.0-3.0,,2,correct,9152,,,,audio/gift.wav,,161625,,3,audio-button-response,,
926,list3,,,,,,0.0-4.0,,0,,1694,,,,<p>Correct! You are ready to begin the study.</p>,,163320,,4,html-button-response,,
926,list3,,,,,,0.0-5.0,,0,,16282,,,,"<p><font size='3'>In this experiment, you will listen to a series of sentences, produced by different speakers. While listening to each sentence, you will be prompted to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale that appears on your screen. You may click along this scale after the speaker stops talking. Try to respond as quickly as you can. If you do not respond within ten seconds, the experiment will advance automatically. There will be a progress bar at the top of the screen. When you're ready to hear the first speaker, click ‘Start’. </font></p>",,179603,,5,html-button-response,,
